pkSeqID,stime,flgs,proto,saddr,sport,daddr,dport,pkts,bytes,state,ltime,seq,dur,mean,stddev,smac,dmac,sum,min,max,soui,doui,sco,dco,spkts,dpkts,sbytes,dbytes,rate,srate,drate,attack,category,subcategory,Label,Category
1756871,1526980677.306103,e,udp,192.168.100.7,54249,192.168.159.152,53,2,172,INT,1526980682.349019,19816,5.042916,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.198298,0.198298,0.0,0,Normal,Normal,Normal_Normal,0
1757284,1526980936.671791,e,udp,192.168.100.148,46897,192.168.217.2,53,2,172,INT,1526980939.172742,20302,2.500951,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.399848,0.399848,0.0,0,Normal,Normal,Normal_Normal,0
1754716,1526980661.299488,e,udp,192.168.100.7,60723,192.168.159.152,53,2,176,INT,1526980666.345643,17674,5.046155,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198171,0.198171,0.0,0,Normal,Normal,Normal_Normal,0
1757223,1526980861.814169,e,udp,192.168.100.150,43027,8.8.8.8,53,2,203,CON,1526980861.821775,20204,0.007606,0.007606,0.0,,,0.007606,0.007606,0.007606,,,,,1,1,64,139,131.475143,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1753693,1526980660.301325,e,udp,192.168.100.7,43536,192.168.159.152,53,8,704,INT,1526980669.283699,16649,8.982374,3.756521,0.393943,,,15.026083,3.079956,4.032264,,,,,8,0,704,0,0.779304,0.779304,0.0,0,Normal,Normal,Normal_Normal,0
1757014,1526980733.866151,e,udp,192.168.100.7,44707,192.168.159.152,53,2,172,INT,1526980738.911267,19981,5.045116,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.198212,0.198212,0.0,0,Normal,Normal,Normal_Normal,0
1756776,1526980665.260742,e,udp,192.168.100.7,58254,192.168.159.152,53,2,176,INT,1526980670.30346,19736,5.042718,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198306,0.198306,0.0,0,Normal,Normal,Normal_Normal,0
1757071,1526980761.255997,e,udp,192.168.100.7,51165,192.168.159.152,53,2,176,INT,1526980766.303978,20034,5.047981,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198099,0.198099,0.0,0,Normal,Normal,Normal_Normal,0
1752667,1526980660.063989,e,udp,192.168.100.149,41882,8.8.8.8,53,2,172,CON,1526980660.070733,15623,0.006744,0.006744,0.0,,,0.006744,0.006744,0.006744,,,,,1,1,86,86,148.279953,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1756748,1526980665.192765,e,udp,192.168.100.7,45395,192.168.159.152,53,2,176,INT,1526980670.232782,19706,5.040017,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198412,0.198412,0.0,0,Normal,Normal,Normal_Normal,0
1757215,1526980861.60589,e,udp,192.168.100.149,54250,8.8.8.8,53,2,203,CON,1526980861.749411,20196,0.143521,0.143521,0.0,,,0.143521,0.143521,0.143521,,,,,1,1,64,139,6.967622,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1757350,1526980943.173796,e,udp,192.168.100.148,60295,8.8.8.8,53,2,172,CON,1526980943.180895,20385,0.007099,0.007099,0.0,,,0.007099,0.007099,0.007099,,,,,1,1,86,86,140.864914,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1756966,1526980691.304076,e,udp,192.168.100.7,43377,192.168.159.152,53,2,176,INT,1526980696.343014,19929,5.038938,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198455,0.198455,0.0,0,Normal,Normal,Normal_Normal,0
1757262,1526980931.040123,e,udp,192.168.100.148,45235,8.8.8.8,53,2,340,CON,1526980931.219605,20275,0.179482,0.179482,0.0,,,0.179482,0.179482,0.179482,,,,,1,1,81,259,5.571589,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1756961,1526980691.230868,e,udp,192.168.100.7,48597,192.168.159.152,53,2,176,INT,1526980696.272309,19914,5.041441,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198356,0.198356,0.0,0,Normal,Normal,Normal_Normal,0
1763370,1526980977.051706,e,tcp,192.168.100.148,55809,192.168.100.5,10025,2,120,RST,1526980977.055242,26444,0.003536,0.003536,0.0,,,0.003536,0.003536,0.003536,,,,,1,1,60,60,282.80545,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1762419,1526980976.187624,e,tcp,192.168.100.147,39742,192.168.100.5,1054,2,120,RST,1526980976.187636,25492,1.2e-05,1.2e-05,0.0,,,1.2e-05,1.2e-05,1.2e-05,,,,,1,1,60,60,83333.328125,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1764389,1526980978.289526,e,tcp,192.168.100.150,33362,192.168.100.5,4444,2,120,RST,1526980978.297591,27463,0.008065,0.008065,0.0,,,0.008065,0.008065,0.008065,,,,,1,1,60,60,123.992561,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1760109,1526980944.941106,e,tcp,192.168.100.150,39681,192.168.100.3,2725,2,120,RST,1526980944.941217,23144,0.000111,0.000111,0.0,,,0.000111,0.000111,0.000111,,,,,1,1,60,60,9009.008789,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1765045,1526980978.951854,e,tcp,192.168.100.149,36449,192.168.100.5,7443,2,120,RST,1526980978.956014,28120,0.00416,0.00416,0.0,,,0.00416,0.00416,0.00416,,,,,1,1,60,60,240.384613,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1760041,1526980944.940482,e,tcp,192.168.100.150,39681,192.168.100.3,2605,2,120,RST,1526980944.940512,23076,3e-05,3e-05,0.0,,,3e-05,3e-05,3e-05,,,,,1,1,60,60,33333.335938,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1762537,1526980976.988852,e,tcp,192.168.100.148,55809,192.168.100.5,110,2,120,RST,1526980976.989373,25611,0.000521,0.000521,0.0,,,0.000521,0.000521,0.000521,,,,,1,1,60,60,1919.385742,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1763889,1526980978.257238,e,tcp,192.168.100.150,33362,192.168.100.5,992,2,120,RST,1526980978.261638,26963,0.0044,0.0044,0.0,,,0.0044,0.0044,0.0044,,,,,1,1,60,60,227.272736,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1767050,1526980999.789875,e,tcp,192.168.100.148,58684,192.168.100.6,901,1,60,REQ,1526980999.789875,30159,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1766406,1526980997.263566,e,tcp,192.168.100.147,34936,192.168.100.6,1051,1,60,REQ,1526980997.263566,29512,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1763701,1526980978.243524,e,tcp,192.168.100.150,33362,192.168.100.5,3168,2,120,RST,1526980978.247692,26775,0.004168,0.004168,0.0,,,0.004168,0.004168,0.004168,,,,,1,1,60,60,239.923218,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1768449,1526981003.555529,e,tcp,192.168.100.149,34705,192.168.100.6,1048,2,120,RST,1526981003.555577,31557,4.8e-05,4.8e-05,0.0,,,4.8e-05,4.8e-05,4.8e-05,,,,,1,1,60,60,20833.332031,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1763811,1526980978.253586,e,tcp,192.168.100.150,33362,192.168.100.5,765,2,120,RST,1526980978.257494,26885,0.003908,0.003908,0.0,,,0.003908,0.003908,0.003908,,,,,1,1,60,60,255.885361,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1766882,1526980997.466377,e,tcp,192.168.100.147,34937,192.168.100.6,146,2,120,RST,1526980997.466409,29988,3.2e-05,3.2e-05,0.0,,,3.2e-05,3.2e-05,3.2e-05,,,,,1,1,60,60,31250.0,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1763137,1526980977.033116,e,tcp,192.168.100.148,55809,192.168.100.5,7001,2,120,RST,1526980977.036244,26211,0.003128,0.003128,0.0,,,0.003128,0.003128,0.003128,,,,,1,1,60,60,319.693085,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1765792,1526980996.128939,e,tcp,192.168.100.147,34936,192.168.100.6,280,2,120,RST,1526980996.128985,28897,4.6e-05,4.6e-05,0.0,,,4.6e-05,4.6e-05,4.6e-05,,,,,1,1,60,60,21739.130859,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1760649,1526980944.982977,e,tcp,192.168.100.149,49672,192.168.100.3,1839,2,120,RST,1526980944.983002,23684,2.5e-05,2.5e-05,0.0,,,2.5e-05,2.5e-05,2.5e-05,,,,,1,1,60,60,40000.0,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1760037,1526980944.940459,e,tcp,192.168.100.150,39681,192.168.100.3,2967,2,120,RST,1526980944.940484,23072,2.5e-05,2.5e-05,0.0,,,2.5e-05,2.5e-05,2.5e-05,,,,,1,1,60,60,40000.0,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1767524,1526981001.887777,e,tcp,192.168.100.149,34705,192.168.100.6,6005,1,60,REQ,1526981001.887777,30633,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,1,0,60,0,0.0,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1769512,1526981005.367835,e,tcp,192.168.100.149,34705,192.168.100.6,1213,2,120,RST,1526981005.367886,32622,5.1e-05,5.1e-05,0.0,,,5.1e-05,5.1e-05,5.1e-05,,,,,1,1,60,60,19607.84375,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1766531,1526980997.289282,e,tcp,192.168.100.147,34936,192.168.100.6,8021,2,120,RST,1526980997.289429,29637,0.000147,0.000147,0.0,,,0.000147,0.000147,0.000147,,,,,1,1,60,60,6802.721191,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1766876,1526980997.466008,e,tcp,192.168.100.147,34937,192.168.100.6,7999,2,120,RST,1526980997.466104,29982,9.6e-05,9.6e-05,0.0,,,9.6e-05,9.6e-05,9.6e-05,,,,,1,1,60,60,10416.666016,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1763133,1526980977.032996,e,tcp,192.168.100.148,55809,192.168.100.5,8088,2,120,RST,1526980977.036032,26207,0.003036,0.003036,0.0,,,0.003036,0.003036,0.003036,,,,,1,1,60,60,329.380768,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1765921,1526980996.144309,e,tcp,192.168.100.147,34936,192.168.100.6,5960,2,120,RST,1526980996.144389,29026,8e-05,8e-05,0.0,,,8e-05,8e-05,8e-05,,,,,1,1,60,60,12500.0,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1762016,1526980975.156935,e,tcp,192.168.100.147,39742,192.168.100.5,1114,2,120,RST,1526980975.157611,25090,0.000676,0.000676,0.0,,,0.000676,0.000676,0.000676,,,,,1,1,60,60,1479.289917,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1761078,1526980944.988513,e,tcp,192.168.100.149,49672,192.168.100.3,3889,2,120,RST,1526980944.988565,24113,5.2e-05,5.2e-05,0.0,,,5.2e-05,5.2e-05,5.2e-05,,,,,1,1,60,60,19230.769531,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1763525,1526980978.066509,e,tcp,192.168.100.148,55809,192.168.100.5,222,2,120,RST,1526980978.067006,26599,0.000497,0.000497,0.0,,,0.000497,0.000497,0.000497,,,,,1,1,60,60,2012.072388,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1767323,1526981001.239824,e,tcp,192.168.100.148,58684,192.168.100.6,9220,2,120,RST,1526981001.239885,30432,6.1e-05,6.1e-05,0.0,,,6.1e-05,6.1e-05,6.1e-05,,,,,1,1,60,60,16393.443359,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1767147,1526981000.944659,e,udp,192.168.100.150,59141,8.8.8.8,53,2,172,CON,1526981000.952107,30256,0.007448,0.007448,0.0,,,0.007448,0.007448,0.007448,,,,,1,1,86,86,134.264236,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1765709,1526980984.038785,e,udp,192.168.100.147,43761,8.8.8.8,53,2,340,CON,1526980984.184305,28790,0.14552,0.14552,0.0,,,0.14552,0.14552,0.14552,,,,,1,1,81,259,6.871908,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1765736,1526980995.350341,e,udp,192.168.100.149,42428,192.168.217.2,53,2,172,INT,1526980997.850269,28841,2.499928,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.400012,0.400012,0.0,0,Normal,Normal,Normal_Normal,0
1765717,1526980988.036834,e,udp,192.168.100.150,33331,8.8.8.8,53,2,340,CON,1526980988.21729,28812,0.180456,0.180456,0.0,,,0.180456,0.180456,0.180456,,,,,1,1,81,259,5.541517,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1776798,1526981363.18578,e,tcp,192.168.100.150,45457,192.168.100.3,631,2,120,RST,1526981363.185876,40049,9.6e-05,9.6e-05,0.0,,,9.6e-05,9.6e-05,9.6e-05,,,,,1,1,60,60,10416.666016,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1776598,1526981363.183823,e,tcp,192.168.100.148,39332,192.168.100.3,2038,2,120,RST,1526981363.183896,39849,7.3e-05,7.3e-05,0.0,,,7.3e-05,7.3e-05,7.3e-05,,,,,1,1,60,60,13698.629883,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1776986,1526981363.192007,e,tcp,192.168.100.150,45457,192.168.100.3,1045,2,120,RST,1526981363.192061,40237,5.4e-05,5.4e-05,0.0,,,5.4e-05,5.4e-05,5.4e-05,,,,,1,1,60,60,18518.517578,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1777773,1526981363.216063,e,tcp,192.168.100.147,37117,192.168.100.3,1164,2,120,RST,1526981363.216234,41024,0.000171,0.000171,0.0,,,0.000171,0.000171,0.000171,,,,,1,1,60,60,5847.953125,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1771461,1526981075.17354,e,tcp,192.168.100.147,41444,192.168.100.7,6006,2,120,RST,1526981075.174598,34610,0.001058,0.001058,0.0,,,0.001058,0.001058,0.001058,,,,,1,1,60,60,945.179565,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1773164,1526981085.137575,e,tcp,192.168.100.150,38771,192.168.100.7,1201,2,120,RST,1526981085.138249,36323,0.000674,0.000674,0.0,,,0.000674,0.000674,0.000674,,,,,1,1,60,60,1483.679443,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1774995,1526981168.894978,e,tcp,192.168.100.147,43406,192.168.100.7,3306,7,701,FIN,1526981176.436491,38101,7.541513,0.017084,0.016793,,,0.034169,0.000291,0.033878,,,,,4,3,495,206,0.795596,0.399593,0.265199,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1773314,1526981085.141854,e,tcp,192.168.100.150,38771,192.168.100.7,20222,2,120,RST,1526981085.142688,36473,0.000834,0.000834,0.0,,,0.000834,0.000834,0.000834,,,,,1,1,60,60,1199.040771,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1771164,1526981075.163117,e,tcp,192.168.100.147,41444,192.168.100.7,1271,2,120,RST,1526981075.164622,34313,0.001505,0.001505,0.0,,,0.001505,0.001505,0.001505,,,,,1,1,60,60,664.451782,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1772497,1526981083.142494,e,tcp,192.168.100.148,48675,192.168.100.7,1086,2,120,RST,1526981083.143143,35653,0.000649,0.000649,0.0,,,0.000649,0.000649,0.000649,,,,,1,1,60,60,1540.832031,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1776005,1526981363.179534,e,tcp,192.168.100.150,45457,192.168.100.3,8400,2,120,RST,1526981363.179581,39256,4.7e-05,4.7e-05,0.0,,,4.7e-05,4.7e-05,4.7e-05,,,,,1,1,60,60,21276.595703,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1778813,1526981363.234681,e,tcp,192.168.100.149,59172,192.168.100.3,2049,2,120,RST,1526981363.234801,42064,0.00012,0.00012,0.0,,,0.00012,0.00012,0.00012,,,,,1,1,60,60,8333.333984,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1770748,1526981075.149412,e,tcp,192.168.100.147,41444,192.168.100.7,6000,3,180,RST,1526981075.15044,33897,0.001028,0.001028,0.0,,,0.001028,0.001028,0.001028,,,,,2,1,120,60,1945.525269,972.762634,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1774116,1526981087.775835,e,tcp,192.168.100.149,58427,192.168.100.7,9618,2,120,RST,1526981087.776551,37276,0.000716,0.000716,0.0,,,0.000716,0.000716,0.000716,,,,,1,1,60,60,1396.648071,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1779045,1526981363.238441,e,tcp,192.168.100.149,59172,192.168.100.3,4443,2,120,RST,1526981363.238542,42296,0.000101,0.000101,0.0,,,0.000101,0.000101,0.000101,,,,,1,1,60,60,9900.990234,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1773503,1526981085.147366,e,tcp,192.168.100.150,38771,192.168.100.7,1121,2,120,RST,1526981085.147586,36662,0.00022,0.00022,0.0,,,0.00022,0.00022,0.00022,,,,,1,1,60,60,4545.45459,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1774545,1526981087.794847,e,tcp,192.168.100.149,58427,192.168.100.7,61532,2,120,RST,1526981087.795435,37705,0.000588,0.000588,0.0,,,0.000588,0.000588,0.000588,,,,,1,1,60,60,1700.680298,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1774139,1526981087.77708,e,tcp,192.168.100.149,58427,192.168.100.7,465,2,120,RST,1526981087.777328,37299,0.000248,0.000248,0.0,,,0.000248,0.000248,0.000248,,,,,1,1,60,60,4032.258057,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1778089,1526981363.21908,e,tcp,192.168.100.147,37117,192.168.100.3,44442,2,120,RST,1526981363.219111,41340,3.1e-05,3.1e-05,0.0,,,3.1e-05,3.1e-05,3.1e-05,,,,,1,1,60,60,32258.064453,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1776119,1526981363.180323,e,tcp,192.168.100.148,39332,192.168.100.3,50800,2,120,RST,1526981363.1804,39370,7.7e-05,7.7e-05,0.0,,,7.7e-05,7.7e-05,7.7e-05,,,,,1,1,60,60,12987.013672,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1774768,1526981102.352361,e,tcp,192.168.100.150,40172,192.168.100.7,513,6,416,RST,1526981102.355637,37940,0.003276,0.003276,0.0,,,0.003276,0.003276,0.003276,,,,,3,3,210,206,1526.251465,610.50061,610.50061,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1772374,1526981083.139717,e,tcp,192.168.100.148,48675,192.168.100.7,2040,2,120,RST,1526981083.140174,35530,0.000457,0.000457,0.0,,,0.000457,0.000457,0.000457,,,,,1,1,60,60,2188.183838,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1772342,1526981083.138539,e,tcp,192.168.100.148,48675,192.168.100.7,1455,2,120,RST,1526981083.138957,35498,0.000418,0.000418,0.0,,,0.000418,0.000418,0.000418,,,,,1,1,60,60,2392.344482,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1776781,1526981363.185487,e,tcp,192.168.100.150,45457,192.168.100.3,1104,2,120,RST,1526981363.185599,40032,0.000112,0.000112,0.0,,,0.000112,0.000112,0.000112,,,,,1,1,60,60,8928.571289,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1772866,1526981085.128869,e,tcp,192.168.100.150,38771,192.168.100.7,60443,2,120,RST,1526981085.129446,36025,0.000577,0.000577,0.0,,,0.000577,0.000577,0.000577,,,,,1,1,60,60,1733.102173,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1776724,1526981363.185046,e,tcp,192.168.100.148,39332,192.168.100.3,49165,2,120,RST,1526981363.185164,39975,0.000118,0.000118,0.0,,,0.000118,0.000118,0.000118,,,,,1,1,60,60,8474.576172,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1777412,1526981363.212754,e,tcp,192.168.100.147,37117,192.168.100.3,1066,2,120,RST,1526981363.212885,40663,0.000131,0.000131,0.0,,,0.000131,0.000131,0.000131,,,,,1,1,60,60,7633.588379,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1775937,1526981363.179018,e,tcp,192.168.100.150,45457,192.168.100.3,14238,2,120,RST,1526981363.17926,39188,0.000242,0.000242,0.0,,,0.000242,0.000242,0.000242,,,,,1,1,60,60,4132.231445,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
1775130,1526981343.217838,e,udp,192.168.100.148,57186,8.8.8.8,53,2,227,CON,1526981343.225879,38342,0.008041,0.008041,0.0,,,0.008041,0.008041,0.008041,,,,,1,1,76,151,124.36264,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1772618,1526981085.082257,e,udp,192.168.100.150,48337,8.8.8.8,53,2,172,CON,1526981085.089893,35777,0.007636,0.007636,0.0,,,0.007636,0.007636,0.007636,,,,,1,1,86,86,130.958618,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1775110,1526981296.387306,e,udp,192.168.100.7,41736,192.168.159.152,53,2,176,INT,1526981301.435205,38310,5.047899,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198102,0.198102,0.0,0,Normal,Normal,Normal_Normal,0
1772617,1526981084.354095,e,udp,192.168.100.7,42826,192.168.159.152,53,2,176,INT,1526981089.402127,35776,5.048032,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198097,0.198097,0.0,0,Normal,Normal,Normal_Normal,0
1775142,1526981351.040619,e,udp,192.168.100.150,49244,8.8.8.8,53,2,340,CON,1526981351.184745,38369,0.144126,0.144126,0.0,,,0.144126,0.144126,0.144126,,,,,1,1,81,259,6.938374,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1779329,1526981388.6078,e,udp,192.168.100.148,48726,192.168.217.2,53,2,172,INT,1526981391.108816,42615,2.501016,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.399838,0.399838,0.0,0,Normal,Normal,Normal_Normal,0
1779332,1526981395.092276,e,udp,192.168.100.147,33935,8.8.8.8,53,2,172,CON,1526981395.099474,42622,0.007198,0.007198,0.0,,,0.007198,0.007198,0.007198,,,,,1,1,86,86,138.927475,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1774739,1526981099.981451,e,udp,192.168.100.7,53191,192.168.159.152,53,2,176,INT,1526981105.02169,37921,5.040239,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198403,0.198403,0.0,0,Normal,Normal,Normal_Normal,0
1775096,1526981281.194215,e,udp,192.168.100.150,55232,8.8.8.8,53,2,227,CON,1526981281.337491,38290,0.143276,0.143276,0.0,,,0.143276,0.143276,0.143276,,,,,1,1,76,151,6.979536,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1774789,1526981104.547629,e,udp,192.168.100.7,53334,192.168.159.152,53,2,176,INT,1526981109.595659,37955,5.04803,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198097,0.198097,0.0,0,Normal,Normal,Normal_Normal,0
1771560,1526981075.313628,e,udp,192.168.100.7,33538,192.168.159.152,53,2,176,INT,1526981080.355246,34718,5.041618,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198349,0.198349,0.0,0,Normal,Normal,Normal_Normal,0
1779320,1526981383.035517,e,udp,192.168.100.149,37548,8.8.8.8,53,2,340,CON,1526981383.180431,42585,0.144914,0.144914,0.0,,,0.144914,0.144914,0.144914,,,,,1,1,81,259,6.900644,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1775126,1526981342.982381,e,udp,192.168.100.147,40039,8.8.8.8,53,2,203,CON,1526981342.99014,38338,0.007759,0.007759,0.0,,,0.007759,0.007759,0.007759,,,,,1,1,64,139,128.882584,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1774714,1526981091.322115,e,udp,192.168.100.7,42682,192.168.159.152,53,2,172,INT,1526981096.368843,37858,5.046728,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,172,0,0.198148,0.198148,0.0,0,Normal,Normal,Normal_Normal,0
1774859,1526981114.644255,e,udp,192.168.100.7,48466,192.168.159.152,53,2,176,INT,1526981119.692513,38014,5.048258,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198088,0.198088,0.0,0,Normal,Normal,Normal_Normal,0
1774968,1526981175.225241,e,udp,192.168.100.7,53542,192.168.159.152,53,2,176,INT,1526981180.273285,38144,5.048044,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.198097,0.198097,0.0,0,Normal,Normal,Normal_Normal,0
1772612,1526981083.292909,e,udp,192.168.100.7,38929,192.168.159.152,53,2,176,INT,1526981088.33171,35769,5.038801,0.0,0.0,,,0.0,0.0,0.0,,,,,2,0,176,0,0.19846,0.19846,0.0,0,Normal,Normal,Normal_Normal,0
1775100,1526981281.337789,e,udp,192.168.100.150,32955,8.8.8.8,53,2,203,CON,1526981281.480541,38293,0.142752,0.142752,0.0,,,0.142752,0.142752,0.142752,,,,,1,1,64,139,7.005156,0.0,0.0,0,Normal,Normal,Normal_Normal,0
1780675,1526981395.174156,e,tcp,192.168.100.148,49760,192.168.100.5,4006,2,120,RST,1526981395.175321,43965,0.001165,0.001165,0.0,,,0.001165,0.001165,0.001165,,,,,1,1,60,60,858.36908,0.0,0.0,1,Reconnaissance,OS_Fingerprint,Reconnaissance_OS_Fingerprint,3
